acc_macro,prec_macro,rec_macro,f1_macro,acc_micro,prec_micro,rec_micro,f1_micro,rec_at_8,prec_at_8,f1_at_8,rec_at_15,prec_at_15,f1_at_15,auc_macro,auc_micro,loss_dev,acc_macro_te,prec_macro_te,rec_macro_te,f1_macro_te,acc_micro_te,prec_micro_te,rec_micro_te,f1_micro_te,rec_at_8_te,prec_at_8_te,f1_at_8_te,rec_at_15_te,prec_at_15_te,f1_at_15_te,auc_macro_te,auc_micro_te,loss_test_te,loss_tr
0.023171468918428965,0.04355793211570232,0.03075216158774491,0.036051645209753305,0.2816820110248492,0.6097332417067532,0.3436377719878882,0.43955054155689166,0.33620918217727425,0.622164316370325,0.4365257518154562,0.4565986126671972,0.4707950132842837,0.4635881548046893,0.8570158432340584,0.9767248353930545,0.006820366961376457,0.02296444418208335,0.04983668560433994,0.030392996385700588,0.03775874882904382,0.27326805285817113,0.6081424167321525,0.3316684798734052,0.42923884290468467,0.32262429758230693,0.6202550415183867,0.4244643801032185,0.4370385171907362,0.4679122182680902,0.4519487172826734,0.853900435817978,0.9764899103349407,0.007102136437017896,nan
0.028769641748773552,0.04912587002862084,0.039395288708185955,0.04372576817645372,0.28695746763842056,0.5576577528802452,0.37152313217379057,0.4459470881582284,0.33581462272835777,0.618638871857756,0.4353234191847061,0.4570053443059699,0.46752503576537907,0.46220534132178337,0.8494332593042121,0.9758755908490239,0.0072848260211961025,0.028168626887471487,0.05383809634440036,0.03888320233452181,0.045154621932418613,0.27212504936494386,0.5450347009593794,0.3521082649259882,0.42782751507140143,0.31539517909453985,0.6022390272835113,0.41398475459523315,0.43304995936670926,0.46043890865954923,0.44632464448344944,0.8399371425725054,0.9746593260778526,0.007700158213332562,nan
0.019169618641716513,0.039060317545225876,0.024196386219943918,0.029882003738498156,0.26504099348926935,0.6481167538881109,0.309590873882121,0.41902356501227095,0.33390087517208245,0.6207847946045371,0.4342383944245786,0.45215766003940727,0.4678111587982833,0.45985123532730177,0.8603667651627542,0.9775868444465514,0.006628648733981707,0.01831455555270835,0.044556796970788806,0.022988812380422434,0.030329368723525197,0.2540253755120619,0.6494890351674728,0.2943823558500643,0.40513594138130504,0.3169435989783797,0.6103573546856464,0.4172299314319078,0.43389001447312203,0.4655397390272835,0.44915802110891684,0.85496685636796,0.9772400792691085,0.0069121678907807845,nan
0.021719224303377055,0.039345457850521695,0.033115278310680514,0.035962532428115423,0.2526232114467409,0.505192878338279,0.3356805858742342,0.40335067902018024,0.29953342187680965,0.5606989576946658,0.39047141546731146,0.41234748858390124,0.4264050684651543,0.419258475275848,0.840788943385643,0.9732665991899576,0.00770111086690264,0.021673565105080284,0.042970361236383016,0.0334184421216077,0.03759719924379275,0.2438375996904759,0.5010257988408473,0.3220420004615435,0.3920730483644391,0.28569777686428965,0.5554937722419929,0.3773298387510159,0.3912664884123092,0.4204033214709371,0.4053119367159056,0.8395179954621927,0.972932100553019,0.008007073430728371,nan
0.026918888267479946,0.04530531558891812,0.03812426839555117,0.04140574431195997,0.282403014612194,0.551105703100201,0.3667699457784663,0.4404278707931676,0.32832954340530746,0.6089055793991416,0.4266201425803316,0.44824274735691166,0.46229307173513184,0.45515950545526884,0.8624623603553143,0.9773471242042017,0.007048102003076256,0.02767469375134844,0.05363224962955175,0.040422548525678906,0.046099768554366184,0.2756631917418433,0.5495942405047191,0.35611380344838955,0.43218804701175295,0.3145760563342706,0.6053899762752076,0.4140178757269269,0.4303986306236185,0.46124950573349155,0.44529035064120137,0.8583908890831857,0.9772452881508115,0.00730420632000205,nan
0.024420097480545418,0.0424974392918152,0.0365828158245284,0.03931894231598769,0.2771502810478312,0.5288106440026307,0.3680374621505528,0.43401357719695244,0.32434774019859713,0.6010882893930104,0.42134004315889745,0.4419950625084087,0.4550582464745555,0.448431539310687,0.854561513898571,0.9759540670953243,0.007284546473212278,0.025484379839091423,0.04985870014054661,0.038406124502289425,0.04338941255180001,0.2693856183080509,0.5249070993126563,0.35624567302937393,0.4244346468445291,0.3087253933705844,0.5931198102016607,0.406081101269006,0.4228578937823467,0.4506524317912218,0.43631296060524755,0.8516029534677898,0.9759030106106965,0.007563350645567441,nan
0.029551841076966016,0.04854443145252317,0.04286184119183062,0.04552649728452266,0.2922843621721965,0.5317256468797564,0.3935990423209633,0.45235301258446975,0.3348822008150655,0.6175659104843654,0.43427422197144017,0.45622403134736794,0.46973227059063977,0.4628796190366267,0.8594866573417792,0.9772171214279949,0.0071248733864670045,0.0287997273409364,0.05494549161135547,0.04208789479809601,0.04766483281970966,0.28682752677582174,0.5311766181063766,0.38405367091946063,0.44579016349529793,0.32314481345430474,0.6156954329774614,0.42383949045718555,0.44215099287145276,0.470363780150257,0.4558212503574623,0.8516722775050559,0.9768156417637511,0.007395893452154756,nan
0.02560372932041424,0.04628849300907259,0.03619011479604714,0.04062109970848412,0.2817284149917938,0.544343938448742,0.368671220336596,0.439607036399513,0.3277191755549634,0.6089055793991416,0.4261045491612743,0.4414140827958427,0.4569384835479256,0.44904214484594146,0.8469584976842974,0.9746426373016092,0.007267450259120223,0.026144576666293013,0.050769410073708804,0.03800293258542358,0.04346818864162072,0.2705181685681258,0.5322357361811529,0.35489400982428376,0.4258391186534543,0.3112027052583175,0.5988656583629893,0.4095705782525508,0.42484237937650715,0.454982206405694,0.43939604841008184,0.836759162766883,0.9740116755643914,0.007614273195591212,nan
0.02567037344920172,0.04514286751050345,0.03726692670412189,0.040828543518659874,0.2873691366417403,0.5579430864262711,0.3720864727836068,0.4464440360771392,0.3322265161531124,0.6188687921520539,0.4323533529756235,0.4486117873340401,0.4639280604945841,0.4561413880349823,0.8564610749813731,0.9768342820605813,0.007022149997188325,0.02625599786192732,0.05073674013800777,0.03794767296351409,0.0434200589406365,0.2784527425406468,0.5522259623902205,0.35965779843734547,0.4356089721193488,0.31881105475035826,0.6129151838671412,0.41944538672890613,0.432953642209534,0.46291024120205615,0.4474310855825515,0.8535682596257244,0.9767097253718244,0.00729351868845861,nan
0.02853392472236132,0.04635164026979475,0.04064513638133354,0.04331123089351577,0.29162535173522713,0.5497347815104825,0.38314203225124993,0.4515633753138162,0.334024417218847,0.6194819129368485,0.43402351594783767,0.4567069020117984,0.47222562844880445,0.464336637478915,0.8581671364488349,0.976994281063081,0.007124691896336433,0.027433935657737576,0.052568428742993265,0.03998969272661728,0.04542432968982818,0.28205904999936887,0.5463325183374084,0.36832822338707016,0.44000945198196245,0.32071786676985214,0.6154359430604982,0.42168562627037665,0.43794449668016133,0.46761565836298935,0.452293981799107,0.8507825660107258,0.9762807558004221,0.007407012167287281,nan
