acc_macro,prec_macro,rec_macro,f1_macro,acc_micro,prec_micro,rec_micro,f1_micro,rec_at_5,prec_at_5,f1_at_5,auc_macro,auc_micro,loss_dev,acc_macro_te,prec_macro_te,rec_macro_te,f1_macro_te,acc_micro_te,prec_micro_te,rec_micro_te,f1_micro_te,rec_at_5_te,prec_at_5_te,f1_at_5_te,auc_macro_te,auc_micro_te,loss_test_te,loss_tr
0.2844203532429764,0.4551065944347178,0.39809818253176826,0.42469782868972467,0.3576272507599969,0.5640521268748463,0.49423677690401807,0.5268415915484871,0.4905349296415941,0.5145581691036237,0.5022594535627928,0.8133500749643322,0.8611129396719206,0.29359988746981064,0.28598864592114126,0.4576292134264955,0.3999458661400309,0.4268475530500591,0.35580163697640826,0.5601515971846237,0.49374821036556266,0.5248579545454546,0.4873830339587492,0.5164835164835165,0.5015114870448055,0.8082398507426412,0.8589020986657093,0.301379914873292,nan
0.23983470572407037,0.4107641481217225,0.32879553656460303,0.36523737375021104,0.3021727364107322,0.5170680074093675,0.42098459549714534,0.46410545692061045,0.4375390084297312,0.46128417037507946,0.4490979388818655,0.7676669853987381,0.8197355224964634,0.40367125964161654,0.23685720540864708,0.41776808691046247,0.32431771609011784,0.3651588300282658,0.29789567482349716,0.5138330574603925,0.4148134007826668,0.45904409823078957,0.4220084748790563,0.454251012145749,0.43753655095655153,0.7672619019435786,0.8182268473955034,0.41296566067346435,nan
0.2964047185504249,0.5048392116703055,0.39260643284119623,0.44170501748911223,0.35483107041364065,0.5704314720812182,0.4842184638586664,0.5238012002563655,0.4973095237393949,0.518753973299428,0.5078054514335142,0.8148951865288874,0.8614280287086812,0.287591130178462,0.30033772597198916,0.4884221010340805,0.39813468621409115,0.4386809344471167,0.3525154825690627,0.5654017857142857,0.4835353631764818,0.5212738591346401,0.48189310873410823,0.5124349334875651,0.49669495908117356,0.8108238327943446,0.859798401651815,0.2941775624486771,nan
0.2885296936199483,0.4625276081594362,0.387223891509001,0.42153909803449735,0.3550314465408805,0.5678360367157048,0.4864806635785845,0.5240194940821536,0.49051725119295314,0.5143038779402416,0.5021290201227107,0.8072401869433142,0.8543439323809685,0.33906357731428577,0.28795477336583253,0.452082097712356,0.3908868189447903,0.41926322450284054,0.3536879873042158,0.5607088164515424,0.4892621933759664,0.5225546663948213,0.48063146608548574,0.5146327356853673,0.49705130719650104,0.802521925905394,0.850868837284958,0.3502011976456361,nan
0.2415470436077678,0.4231665008204889,0.34255582682003616,0.37861805863170794,0.33250117022936493,0.5466204950622034,0.4591188193471938,0.49906323185011703,0.47248232201342344,0.4931977113795296,0.48261782749210747,0.7960173914356186,0.8488623360342282,0.29289664619158806,0.24084747763769335,0.4267847592204879,0.3350636752466141,0.37540293710436956,0.3318153156309115,0.5550867323019222,0.4520377970793166,0.4982902835498974,0.46024197855203536,0.49404279930595724,0.4765437754384808,0.7940212095811238,0.8464907949613789,0.29653739317079514,nan
0.24146342179741828,0.4166187501956534,0.325397679104025,0.36540100469967834,0.31191938277436626,0.5367836336539764,0.4268016804912205,0.47551608257321176,0.45901210195380004,0.47743165924984104,0.4680407271225416,0.7801071102706661,0.8315226126926722,0.36112553959603444,0.24055229416348994,0.41428177111459674,0.32332019602313566,0.363192261987478,0.3124738091912278,0.5380637402285027,0.42703063854156725,0.4761600681140912,0.442840384127,0.47715442452284557,0.4593574804051261,0.777102964496961,0.8311910192807593,0.3673074448582468,nan
0.03260443825510941,0.14623261067044915,0.041645448222479085,0.06482846003412013,0.05856573705179283,0.43717472118959105,0.06334159215770764,0.11065111027474596,0.25146688803588124,0.28340750158931977,0.2664835103457811,0.60577229525856,0.6622250254673282,0.34994942055469247,0.31993447975947126
0.30492473768838235,0.5127120837113509,0.39846878189476587,0.4484285550120484,0.36709799719772523,0.609802847754655,0.4798017882150167,0.5370470850666184,0.5108438388045989,0.5321042593769867,0.5212573530329051,0.8211848471366113,0.8638685013956736,0.29539147222524736,0.29053673244898215,0.4892805043630431,0.38185365969913704,0.4289432303727942,0.35975878805706724,0.6105079246224885,0.4669275555979765,0.5291508923742563,0.4986128754513234,0.5288606130711394,0.5132915134882053,0.8135345066580756,0.8583028675053338,0.3069229261500426,nan
0.28780893759881476,0.49094795812282255,0.3703484199632049,0.42220495801687535,0.3498994301039222,0.6118112543962485,0.44974684907896156,0.5184081455267897,0.4962594696454244,0.5172282263191355,0.5065269293367985,0.8136252313488326,0.860109023681238,0.28427816124115485,0.285779675099152,0.4783100381597923,0.37035298790699306,0.4174649921992635,0.3490062296054583,0.6101387268248412,0.4491743819795743,0.5174271577789994,0.4897599186707137,0.5190283400809718,0.5039695405265888,0.8082366356661546,0.8549603691221584,0.2940444628572864,nan
0.24686032279386946,0.4109037127982544,0.3444895809317706,0.37477708367310314,0.30983133262422125,0.5125047128314691,0.4392976408488635,0.47308584686774946,0.44201538222064557,0.4709472345835982,0.4560228821392363,0.77875550932908,0.8267138696096616,0.40101419295345947,0.2417586370944454,0.3966086229049919,0.3394830648249081,0.36582918428275507,0.3042484538854531,0.5071148459383753,0.43199389138112054,0.4665498402226574,0.43018674005090835,0.4663967611336033,0.44756054952449303,0.7695451049751079,0.8199886004120506,0.4191522230940912,nan
