acc_macro,prec_macro,rec_macro,f1_macro,acc_micro,prec_micro,rec_micro,f1_micro,rec_at_5,prec_at_5,f1_at_5,auc_macro,auc_micro,loss_dev,acc_macro_te,prec_macro_te,rec_macro_te,f1_macro_te,acc_micro_te,prec_micro_te,rec_micro_te,f1_micro_te,rec_at_5_te,prec_at_5_te,f1_at_5_te,auc_macro_te,auc_micro_te,loss_test_te,loss_tr
0.4371024255381081,0.5246749057775654,0.6848962301087752,0.5941740081891275,0.4588655404477407,0.5586489423961207,0.7198104061187116,0.6290717379024666,0.6071717065644437,0.6125874125874126,0.6098675367628716,0.88635913707145,0.9141075118893305,0.26110387366982646,0.42792748647243023,0.5152946948689062,0.6756509158378844,0.5846771328338958,0.4519031983461024,0.5545854786956197,0.7093633673761573,0.6224976966245078,0.5938675663729248,0.6151532677848467,0.6043230418609421,0.8817279519114988,0.9098520493987858,0.26754304430107634,nan
0.44058913136756084,0.5328856387987945,0.6763759425751755,0.5961175510393464,0.4622898206935045,0.5674888660500171,0.7137778735322633,0.6322820745264565,0.6150100057261887,0.6233947870311507,0.6191740112505019,0.8870537101102878,0.9141477085641252,0.2547461141009791,0.42907116819160424,0.5234140288721847,0.6639613874129389,0.5853695470446231,0.45398355893442116,0.5629646662067909,0.7010594635869046,0.6244686277843905,0.5987826955098074,0.6182764603817236,0.6083734611017148,0.8800592156102843,0.90814249061805,0.26442505563611995,nan
0.43876041531120685,0.5253957097928426,0.6872347403038442,0.5955156150786892,0.45544086891992175,0.5492636888780409,0.7272433480555854,0.6258459256512469,0.6131171665753886,0.6198347107438017,0.6164576389187517,0.8833171656866745,0.91101351789295,0.27573964643444293,0.42365168815036386,0.5097365833885437,0.6725364583503369,0.5799276890886724,0.44285799274198345,0.5403600464576074,0.7105087334160543,0.6138622026141095,0.5934395090482424,0.6136495083863505,0.6033753231529566,0.8759367241476856,0.9049274305956398,0.28645200355914613,nan
0.4265808956959843,0.5091027423935343,0.686915053890977,0.5847911942676628,0.4483864501904189,0.5414279951593385,0.7229343962081224,0.6191530584002214,0.611328285905763,0.6172917991099809,0.6142955695677944,0.88448889221417,0.9119837557354357,0.27095867350143343,0.4191020075274402,0.503907620315879,0.6754478868439496,0.5772022689351753,0.4447883802607298,0.5416847904886183,0.7131812541758137,0.6157142268550946,0.5969225605835512,0.6159629843840371,0.6062933199076601,0.879346951803081,0.9077843234574423,0.27570900445326757,nan
0.44202671729988485,0.5314819512574043,0.6857067651493841,0.5988237725499915,0.46544546211490423,0.5666976429838642,0.7226112248195626,0.6352272727272726,0.6183169687157501,0.6255562619198983,0.6219155491171838,0.891147706522383,0.9156771024345931,0.25501284594378193,0.43619113896657197,0.5286732832192562,0.6757569925577138,0.5932342869468213,0.4596322941646683,0.5636829801674081,0.7134675956857879,0.6297918948521358,0.5946838016748369,0.6165413533834586,0.6054153588020185,0.8842995614791049,0.9105593708075518,0.2655145173354808,nan
0.42542070291686457,0.5189495054070281,0.6641820911719681,0.5826519530211614,0.45620769069718753,0.5643615643615644,0.7041904556716578,0.6265695389629061,0.616773731621767,0.6221233312142403,0.6194369815416426,0.8827094298604983,0.9122833625921094,0.2581091883029251,0.4231321417093695,0.5195067459804908,0.6540779053028491,0.579076905666826,0.45593390085127694,0.5698192912461864,0.6952371862174287,0.6263112639724849,0.596479610360041,0.6190861769809138,0.6075726800976268,0.8777187805436145,0.9088028233949542,0.26146443463331914,nan
0.4380368262204762,0.5270319025372815,0.6856204253437143,0.5959562009314487,0.46438963558265206,0.5654631348068163,0.7220726058386298,0.634243270095094,0.6159990851367831,0.6209790209790209,0.618479028724864,0.889006735606984,0.9145874198716816,0.2554553315749194,0.4302120464096943,0.5196369712848992,0.6771648995459937,0.5880337022137618,0.4588944229231999,0.563287795305306,0.712322229645891,0.6290988788670656,0.599642802158282,0.6187391555812608,0.6090413251787681,0.883137120502431,0.9102330208359929,0.2630862334517987,nan
0.4342624649809859,0.5160924318464726,0.6965800562862742,0.5929048423916795,0.46153846153846156,0.5552107154524665,0.7323063664763546,0.631578947368421,0.6107649636112975,0.6166560712015258,0.6136963799801921,0.8889390555951495,0.9141732981487052,0.2659435160031799,0.4201735111567552,0.5025923890924213,0.6815128382477249,0.5785350113545065,0.45122828040742957,0.5479481955762514,0.7188126372053069,0.6218570661822386,0.5958254415740041,0.6159629843840371,0.6057268897806226,0.882193574331329,0.9088241420611591,0.2733239267601003,nan
0.4362189984986425,0.528844171328737,0.6768877606841633,0.5937773353716751,0.46508702033969385,0.5697893474910087,0.7167941398254875,0.6348933734077572,0.6139194855038995,0.6216147488874761,0.6177431530363411,0.8881037794966566,0.9149476470845194,0.2546794659932347,0.4338818598197401,0.5258123525488513,0.6722948597475495,0.5900990131472578,0.4635991566414486,0.5696,0.7135630428557793,0.6335056351156682,0.6040669628458388,0.6256795835743204,0.6146833538416889,0.8836023581342275,0.9119731976386556,0.260366307184781,nan
0.4352532433935692,0.5133521022462051,0.7020009126811638,0.5930353401479265,0.45633915477936277,0.5448467966573816,0.7374771086933104,0.6266935188575612,0.6125287416147449,0.6178003814367451,0.6151532677239921,0.8886801105949654,0.914583774310946,0.2691357862405616,0.4275772387334382,0.5047635111604728,0.6962035198616394,0.5852252794459447,0.45208714648402903,0.5423956931359354,0.7308389806242245,0.6226721964706838,0.5995773815127062,0.6183921341816079,0.6088394360991862,0.8840065681987181,0.9107130620711603,0.27517228236367003,nan
